Location ID,Location,Value
NC-023,Burke County,59.2
NC-025,Cabarrus County,62
NC-027,Caldwell County,58.7
NC-029,Camden County,61.5
NC-031,Carteret County,65.2
NC-033,Caswell County,60.3
NC-035,Catawba County,60.3
NC-037,Chatham County,62.1
NC-039,Cherokee County,57.2
NC-041,Chowan County,62.2
NC-043,Clay County,55.8
NC-045,Cleveland County,61
NC-047,Columbus County,64.6
NC-049,Craven County,64
NC-051,Cumberland County,63.9
NC-053,Currituck County,61.7
NC-055,Dare County,63.7
NC-057,Davidson County,60.9
NC-059,Davie County,60.1
NC-061,Duplin County,63.7
NC-063,Durham County,61.1
NC-065,Edgecombe County,62.2
NC-067,Forsyth County,60
NC-069,Franklin County,61
NC-071,Gaston County,61.6
NC-073,Gates County,61.5
NC-075,Graham County,55
NC-077,Granville County,60.1
NC-079,Greene County,63.1
NC-081,Guilford County,60.6
NC-083,Halifax County,61.2
NC-085,Harnett County,63
NC-087,Haywood County,52.2
NC-089,Henderson County,56.9
NC-091,Hertford County,61.6
NC-093,Hoke County,63.6
NC-095,Hyde County,64.2
NC-097,Iredell County,59.9
NC-099,Jackson County,53.7
NC-101,Johnston County,62.6
NC-103,Jones County,63.7
NC-105,Lee County,62.6
NC-107,Lenoir County,63.4
NC-109,Lincoln County,60.9
NC-111,McDowell County,58.2
NC-113,Macon County,54.7
NC-115,Madison County,55.8
NC-117,Martin County,62.5
NC-119,Mecklenburg County,61.9
NC-121,Mitchell County,53.1
NC-123,Montgomery County,62.8
NC-125,Moore County,62.8
NC-127,Nash County,61.5
NC-129,New Hanover County,65.1
NC-131,Northampton County,61.2
NC-133,Onslow County,64.3
NC-135,Orange County,60.7
NC-137,Pamlico County,64.8
NC-139,Pasquotank County,61.7
NC-141,Pender County,64.2
NC-143,Perquimans County,61.9
NC-145,Person County,59.7
NC-147,Pitt County,63
NC-149,Polk County,60.6
NC-151,Randolph County,61.7
NC-153,Richmond County,63.5
NC-155,Robeson County,64.3
NC-157,Rockingham County,60.1
NC-159,Rowan County,60.9
NC-161,Rutherford County,60.7
NC-163,Sampson County,63.7
NC-165,Scotland County,63.8
NC-167,Stanly County,62.8
NC-169,Stokes County,59.2
NC-171,Surry County,58.4
NC-173,Swain County,53.2
NC-175,Transylvania County,55.5
NC-177,Tyrrell County,63.2
NC-179,Union County,62.6
NC-181,Vance County,60.1
NC-183,Wake County,61.9
NC-185,Warren County,60.3
NC-187,Washington County,62.8
NC-189,Watauga County,52.5
NC-191,Wayne County,63.3
NC-193,Wilkes County,58.1
NC-195,Wilson County,62.4
NC-197,Yadkin County,59.3
NC-199,Yancey County,52.8
ND-001,Adams County,44.6
ND-003,Barnes County,42.6
ND-005,Benson County,40.9
ND-007,Billings County,44.5
ND-009,Bottineau County,40.5
ND-011,Bowman County,44.8
ND-013,Burke County,40.6
ND-015,Burleigh County,43.2
ND-017,Cass County,43.4
ND-019,Cavalier County,38.4
ND-021,Dickey County,43.6
ND-023,Divide County,40.9
ND-025,Dunn County,44
ND-027,Eddy County,41.7
ND-029,Emmons County,44.2
ND-031,Foster County,41.9
ND-033,Golden Valley County,44.8
ND-035,Grand Forks County,41.4
ND-037,Grant County,44.5
ND-039,Griggs County,41.2
ND-041,Hettinger County,44.2
ND-043,Kidder County,42.4
ND-045,LaMoure County,43.4
ND-047,Logan County,42.7
ND-049,McHenry County,41.9
ND-051,McIntosh County,43
ND-053,McKenzie County,44
ND-055,McLean County,43.2
ND-057,Mercer County,44
ND-059,Morton County,44.1
ND-061,Mountrail County,42
ND-063,Nelson County,40.3
ND-065,Oliver County,43.8
ND-067,Pembina County,39.9
ND-069,Pierce County,40.4
ND-071,Ramsey County,40.4
ND-073,Ransom County,43.8
ND-075,Renville County,41.6
ND-077,Richland County,44.4
ND-079,Rolette County,38.4
ND-081,Sargent County,44.1
ND-083,Sheridan County,42.3
ND-085,Sioux County,44.9
ND-087,Slope County,44.9
ND-089,Stark County,44
ND-091,Steele County,41.5
ND-093,Stutsman County,42.6
ND-095,Towner County,38.7
ND-097,Traill County,42.6
ND-099,Walsh County,40.6
ND-101,Ward County,42.2
ND-103,Wells County,41.9
ND-105,Williams County,42.6
OH-001,Adams County,55.1
OH-003,Allen County,52.2
OH-005,Ashland County,50.8
OH-007,Ashtabula County,50.3
OH-009,Athens County,54
OH-011,Auglaize County,52.2
OH-013,Belmont County,52.7
OH-015,Brown County,54.7
OH-017,Butler County,54.5
OH-019,Carroll County,51.4
OH-021,Champaign County,52.5
OH-023,Clark County,53.1
OH-025,Clermont County,55.1
OH-027,Clinton County,53.7
OH-029,Columbiana County,51.5
OH-031,Coshocton County,52.3
OH-033,Crawford County,51.2
OH-035,Cuyahoga County,51.6
OH-037,Darke County,52.4
OH-039,Defiance County,51.5
OH-041,Delaware County,52.9
OH-043,Erie County,52.1
OH-045,Fairfield County,53.5
OH-047,Fayette County,53.5
OH-049,Franklin County,53.9
OH-051,Fulton County,51
OH-053,Gallia County,55.6
OH-055,Geauga County,50.1
OH-057,Greene County,53.7
OH-059,Guernsey County,52.8
OH-061,Hamilton County,55.4
OH-063,Hancock County,52
OH-065,Hardin County,51.9
OH-067,Harrison County,52
OH-069,Henry County,51.8
OH-071,Highland County,54.1
OH-073,Hocking County,53.5
OH-075,Holmes County,51.3
OH-077,Huron County,51.3
OH-079,Jackson County,54.4
OH-081,Jefferson County,52.4
OH-083,Knox County,51.5
OH-085,Lake County,51.2
OH-087,Lawrence County,56.1
OH-089,Licking County,52.6
OH-091,Logan County,52
OH-093,Lorain County,51.8
OH-095,Lucas County,52.1
OH-097,Madison County,53.2
OH-099,Mahoning County,51
OH-101,Marion County,52.1
OH-103,Medina County,51.2
OH-105,Meigs County,54.9
OH-107,Mercer County,52.3
OH-109,Miami County,53.1
OH-111,Monroe County,53.4
OH-113,Montgomery County,53.9
OH-115,Morgan County,53.4
OH-117,Morrow County,51.4
OH-119,Muskingum County,53
OH-121,Noble County,53.4
OH-123,Ottawa County,52.4
OH-125,Paulding County,51.8
OH-127,Perry County,52.9
OH-129,Pickaway County,54.3
OH-131,Pike County,54.5
OH-133,Portage County,50.6
OH-135,Preble County,53
OH-137,Putnam County,52.1
OH-139,Richland County,50.5
OH-141,Ross County,54.3
OH-143,Sandusky County,52.2
OH-145,Scioto County,55.1
OH-147,Seneca County,51.8
OH-149,Shelby County,52.3
OH-151,Stark County,51.1
OH-153,Summit County,51.2
OH-155,Trumbull County,50.7
OH-157,Tuscarawas County,51.8
OH-159,Union County,52.6
OH-161,Van Wert County,52
OH-163,Vinton County,53.8
OH-165,Warren County,54.5
OH-167,Washington County,54.5
OH-169,Wayne County,51.2
OH-171,Williams County,50.6
OH-173,Wood County,52.2
OH-175,Wyandot County,51.9
OK-001,Adair County,59.9
OK-003,Alfalfa County,59.6
OK-005,Atoka County,63
OK-007,Beaver County,57.5
OK-009,Beckham County,60.4
OK-011,Blaine County,60
OK-013,Bryan County,63.7
OK-015,Caddo County,60.7
OK-017,Canadian County,60.6
OK-019,Carter County,63.3
OK-021,Cherokee County,60.6
OK-023,Choctaw County,63.1
OK-025,Cimarron County,54.4
OK-027,Cleveland County,61.6
OK-029,Coal County,62.9
OK-031,Comanche County,61.9
OK-033,Cotton County,63.2
OK-035,Craig County,60
OK-037,Creek County,60.8
OK-039,Custer County,60
OK-041,Delaware County,59.8
OK-043,Dewey County,59.3
OK-045,Ellis County,58.3
OK-047,Garfield County,60.1
OK-049,Garvin County,62.3
OK-051,Grady County,61.4
OK-053,Grant County,59.7
OK-055,Greer County,61.4
OK-057,Harmon County,61.8
OK-059,Harper County,58.2
OK-061,Haskell County,62.1
OK-063,Hughes County,62.1
OK-065,Jackson County,62.2
OK-067,Jefferson County,63.7
OK-069,Johnston County,63
OK-071,Kay County,59.5
OK-073,Kingfisher County,60.8
OK-075,Kiowa County,61.2
OK-077,Latimer County,61.9
OK-079,Le Flore County,61.3
OK-081,Lincoln County,61.4
OK-083,Logan County,61.1
OK-085,Love County,63.9
OK-087,McClain County,61.7
OK-089,McCurtain County,61.9
OK-091,McIntosh County,62.1
OK-093,Major County,59.8
OK-095,Marshall County,63.8
OK-097,Mayes County,60.7
OK-099,Murray County,62.5
OK-101,Muskogee County,61.8
OK-103,Noble County,60.4
OK-105,Nowata County,59.9
OK-107,Okfuskee County,61.3
OK-109,Oklahoma County,61.3
OK-111,Okmulgee County,61.3
OK-113,Osage County,59.8
OK-115,Ottawa County,59.9
OK-117,Pawnee County,60.6
OK-119,Payne County,60.9
OK-121,Pittsburg County,62.3
OK-123,Pontotoc County,62.3
OK-125,Pottawatomie County,61.8
OK-127,Pushmataha County,62
OK-129,Roger Mills County,59.5
OK-131,Rogers County,60.7
OK-133,Seminole County,61.9
OK-135,Sequoyah County,61.4
OK-137,Stephens County,62.6
OK-139,Texas County,56.6
OK-141,Tillman County,62.7
OK-143,Tulsa County,61
OK-145,Wagoner County,61.5
OK-147,Washington County,59.9
OK-149,Washita County,60.5
OK-151,Woods County,58.9
OK-153,Woodward County,58.7
OR-001,Baker County,45.4
OR-003,Benton County,51.8
OR-005,Clackamas County,48.3
OR-007,Clatsop County,49.9
OR-009,Columbia County,50.7
OR-011,Coos County,52
OR-013,Crook County,45.8
OR-015,Curry County,51.6
OR-017,Deschutes County,44.2
OR-019,Douglas County,50.4
OR-021,Gilliam County,50.9
OR-023,Grant County,44.4
OR-025,Harney County,46
OR-027,Hood River County,45.7
OR-029,Jackson County,49.8
OR-031,Jefferson County,47.7
OR-033,Josephine County,50.1
OR-035,Klamath County,43.7
OR-037,Lake County,44.7
OR-039,Lane County,49.6
OR-041,Lincoln County,50.8
OR-043,Linn County,49
OR-045,Malheur County,48.2
OR-047,Marion County,49.6
OR-049,Morrow County,50.2
OR-051,Multnomah County,51.5
OR-053,Polk County,51.2
OR-055,Sherman County,50.6
OR-057,Tillamook County,49.3
OR-059,Umatilla County,49.3
OR-061,Union County,44.6
OR-063,Wallowa County,43.9
OR-065,Wasco County,48.7
OR-067,Washington County,50.8
OR-069,Wheeler County,47.4
OR-071,Yamhill County,51.4
PA-001,Adams County,54
PA-003,Allegheny County,52.7
PA-005,Armstrong County,51.1
PA-007,Beaver County,52.4
PA-009,Bedford County,52.1
PA-011,Berks County,53.2
PA-013,Blair County,51
PA-015,Bradford County,48.4
PA-017,Bucks County,53.8
PA-019,Butler County,51.2
PA-021,Cambria County,49.1
PA-023,Cameron County,49
PA-025,Carbon County,49.4
PA-027,Centre County,50.5
PA-029,Chester County,54.4
PA-031,Clarion County,49.8
PA-033,Clearfield County,49.3
PA-035,Clinton County,50
PA-037,Columbia County,50.3
PA-039,Crawford County,49.2
PA-041,Cumberland County,54
PA-043,Dauphin County,52.9
PA-045,Delaware County,55.7
PA-047,Elk County,48.1
PA-049,Erie County,49.3
PA-051,Fayette County,51.7
PA-053,Forest County,48.6
PA-055,Franklin County,54
PA-057,Fulton County,53.1
PA-059,Greene County,53.1
PA-061,Huntingdon County,52.2
PA-063,Indiana County,50.4
PA-065,Jefferson County,48.9
PA-067,Juniata County,52.8
PA-069,Lackawanna County,48.5
PA-071,Lancaster County,54.2
PA-073,Lawrence County,51.5
PA-075,Lebanon County,52.8
PA-077,Lehigh County,52.6
PA-079,Luzerne County,49.1
PA-081,Lycoming County,49.6
PA-083,McKean County,47.2
PA-085,Mercer County,50.1
PA-087,Mifflin County,52
PA-089,Monroe County,49.2
PA-091,Montgomery County,54.6
PA-093,Montour County,51.2
PA-095,Northampton County,51.9
PA-097,Northumberland County,51.4
PA-099,Perry County,53.1
PA-101,Philadelphia County,56
PA-103,Pike County,48.8
PA-105,Potter County,47.5
PA-107,Schuylkill County,50.6
PA-109,Snyder County,52.2
PA-111,Somerset County,49.1
PA-113,Sullivan County,47.1
PA-115,Susquehanna County,48.3
PA-117,Tioga County,47.7
PA-119,Union County,51.3
PA-121,Venango County,49.7
PA-123,Warren County,48.2
PA-125,Washington County,52.6
PA-127,Wayne County,48
PA-129,Westmoreland County,51.9
PA-131,Wyoming County,48.9
PA-133,York County,54.1
RI-001,Bristol County,52.5
RI-003,Kent County,51.4
RI-005,Newport County,52.3
RI-007,Providence County,51
RI-009,Washington County,51.9
SC-001,Abbeville County,63.7
SC-003,Aiken County,65.5
SC-005,Allendale County,66.6
SC-007,Anderson County,63
SC-009,Bamberg County,66.4
SC-011,Barnwell County,66.1
SC-013,Beaufort County,68.1
SC-015,Berkeley County,66.8
SC-017,Calhoun County,65.9
SC-019,Charleston County,67.6
SC-021,Cherokee County,61.8
SC-023,Chester County,63.2
SC-025,Chesterfield County,63.9
SC-027,Clarendon County,66
SC-029,Colleton County,66.8
SC-031,Darlington County,65
SC-033,Dillon County,64.8
SC-035,Dorchester County,66.6
SC-037,Edgefield County,65.1
SC-039,Fairfield County,64.2
SC-041,Florence County,65.7
SC-043,Georgetown County,66.2
SC-045,Greenville County,61.8
SC-047,Greenwood County,64.1
SC-049,Hampton County,66.7
SC-051,Horry County,65.5
SC-053,Jasper County,67.4
SC-055,Kershaw County,64.4
SC-057,Lancaster County,63
SC-059,Laurens County,63.6
SC-061,Lee County,65
SC-063,Lexington County,65.1
SC-065,McCormick County,64.6
SC-067,Marion County,65.4
SC-069,Marlboro County,64.6
SC-071,Newberry County,64.2
SC-073,Oconee County,61.4
SC-075,Orangeburg County,66
SC-077,Pickens County,61.5
SC-079,Richland County,65.5
SC-081,Saluda County,64.2
SC-083,Spartanburg County,62.3
SC-085,Sumter County,65.6
SC-087,Union County,63.1
SC-089,Williamsburg County,66.1
SC-091,York County,62.3
SD-003,Aurora County,48.4
SD-005,Beadle County,47.1
SD-007,Bennett County,48
SD-009,Bon Homme County,49.5
SD-011,Brookings County,44.6
SD-013,Brown County,44.5
SD-015,Brule County,48.7
SD-017,Buffalo County,48
SD-019,Butte County,47
SD-021,Campbell County,45
SD-023,Charles Mix County,49.5
SD-025,Clark County,44.8
SD-027,Clay County,49.1
SD-029,Codington County,43.8
SD-031,Corson County,45.8
SD-033,Custer County,46.6
SD-035,Davison County,48.4
SD-037,Day County,44
SD-039,Deuel County,44.4
SD-041,Dewey County,46.8
SD-043,Douglas County,48.9
SD-045,Edmunds County,44.6
SD-047,Fall River County,48.4
SD-049,Faulk County,45.3
SD-051,Grant County,44.7
SD-053,Gregory County,49.2
SD-055,Haakon County,48.4
SD-057,Hamlin County,44.4
SD-059,Hand County,46.4
SD-061,Hanson County,48.2
SD-063,Harding County,45.3
SD-065,Hughes County,47.9
SD-067,Hutchinson County,48.8
SD-069,Hyde County,46.2
SD-071,Jackson County,49.2
SD-073,Jerauld County,47.9
SD-075,Jones County,48.8
SD-077,Kingsbury County,45.4
SD-079,Lake County,45.8
SD-081,Lawrence County,44.2
SD-083,Lincoln County,47.8
SD-085,Lyman County,48.8
SD-087,McCook County,47.4
SD-089,McPherson County,43.7
SD-091,Marshall County,43.8
SD-093,Meade County,47.7
SD-095,Mellette County,49.3
SD-097,Miner County,46.9
SD-099,Minnehaha County,46.7
SD-101,Moody County,45.7
SD-102,Oglala Lakota County,48.9
SD-103,Pennington County,47
SD-105,Perkins County,45.8
SD-107,Potter County,45.5
SD-109,Roberts County,44.4
SD-111,Sanborn County,47.9
SD-115,Spink County,45.6
SD-117,Stanley County,48.6
SD-119,Sully County,47
SD-121,Todd County,48.8
SD-123,Tripp County,49.2
SD-125,Turner County,48.2
SD-127,Union County,49.1
SD-129,Walworth County,45.1
SD-135,Yankton County,49.1
SD-137,Ziebach County,47.1
TN-001,Anderson County,58.4
TN-003,Bedford County,60.3
TN-005,Benton County,60
TN-007,Bledsoe County,58.1
TN-009,Blount County,59.2
TN-011,Bradley County,60.7
TN-013,Campbell County,56.8
TN-015,Cannon County,59.3
TN-017,Carroll County,60.2
TN-019,Carter County,55.2
TN-021,Cheatham County,59.7
TN-023,Chester County,60.9
TN-025,Claiborne County,57.3
TN-027,Clay County,59
TN-029,Cocke County,58.5
TN-031,Coffee County,59.4
TN-033,Crockett County,60.8
TN-035,Cumberland County,56.6
TN-037,Davidson County,60.2
TN-039,Decatur County,60.5
TN-041,DeKalb County,59.4
TN-043,Dickson County,59.3
TN-045,Dyer County,60.6
TN-047,Fayette County,61.8
TN-049,Fentress County,56.3
TN-051,Franklin County,59.8
TN-053,Gibson County,60.4
TN-055,Giles County,60.1
TN-057,Grainger County,58.3
TN-059,Greene County,58.6
TN-061,Grundy County,57.8
TN-063,Hamblen County,58.9
TN-065,Hamilton County,60.8
TN-067,Hancock County,57.5
TN-069,Hardeman County,61.3
TN-071,Hardin County,61.2
TN-073,Hawkins County,58.3
TN-075,Haywood County,61.3
TN-077,Henderson County,60.5
TN-079,Henry County,59.7
TN-081,Hickman County,59.5
TN-083,Houston County,59.4
TN-085,Humphreys County,59.7
TN-087,Jackson County,59.2
TN-089,Jefferson County,59.3
TN-091,Johnson County,53.8
TN-093,Knox County,59.6
TN-095,Lake County,60.4
TN-097,Lauderdale County,61.5
TN-099,Lawrence County,59.7
TN-101,Lewis County,59.3
TN-103,Lincoln County,60.6
TN-105,Loudon County,60
TN-107,McMinn County,59.9
TN-109,McNairy County,61.4
TN-111,Macon County,58.9
TN-113,Madison County,60.8
TN-115,Marion County,59.8
TN-117,Marshall County,60.1
TN-119,Maury County,59.8
TN-121,Meigs County,60
TN-123,Monroe County,58.9
TN-125,Montgomery County,59.3
TN-127,Moore County,60.1
TN-129,Morgan County,57
TN-131,Obion County,59.9
TN-133,Overton County,57.9
TN-135,Perry County,59.8
TN-137,Pickett County,57.6
TN-139,Polk County,59.4
TN-141,Putnam County,58.2
TN-143,Rhea County,59.1
TN-145,Roane County,59.4
TN-147,Robertson County,59.3
TN-149,Rutherford County,60.2
TN-151,Scott County,56.3
TN-153,Sequatchie County,58.5
TN-155,Sevier County,57.5
TN-157,Shelby County,62.8
TN-159,Smith County,59.7
TN-161,Stewart County,59.3
TN-163,Sullivan County,57.4
TN-165,Sumner County,59.5
TN-167,Tipton County,62.1
TN-169,Trousdale County,59.8
TN-171,Unicoi County,55.3
TN-173,Union County,58.2
TN-175,Van Buren County,57.9
TN-177,Warren County,59.1
TN-179,Washington County,58.1
TN-181,Wayne County,59.8
TN-183,Weakley County,59.9
TN-185,White County,58.5
TN-187,Williamson County,59.6
TN-189,Wilson County,60
TX-001,Anderson County,66.5
TX-003,Andrews County,62.8
TX-005,Angelina County,67.2
TX-007,Aransas County,71.8
TX-009,Archer County,64.2
TX-011,Armstrong County,59.3
TX-013,Atascosa County,71.1
TX-015,Austin County,69.9
TX-017,Bailey County,57.7
TX-019,Bandera County,66.8
TX-021,Bastrop County,68.9
TX-023,Baylor County,64.1
TX-025,Bee County,72.2
TX-027,Bell County,67.3
TX-029,Bexar County,69.5
TX-031,Blanco County,67.2
TX-033,Borden County,63.7
TX-035,Bosque County,66.3
TX-037,Bowie County,64.2
TX-039,Brazoria County,70.6
TX-041,Brazos County,68.6
TX-043,Brewster County,65.4
TX-045,Briscoe County,60.7
TX-047,Brooks County,74.2
TX-049,Brown County,64.9
TX-051,Burleson County,68.6
TX-053,Burnet County,67
TX-055,Caldwell County,69.3
TX-057,Calhoun County,71
TX-059,Callahan County,64.2
TX-061,Cameron County,75
TX-063,Camp County,65.1
TX-065,Carson County,58.1
TX-067,Cass County,65.2
TX-069,Castro County,57.6
TX-071,Chambers County,69.5
TX-073,Cherokee County,66.6
TX-075,Childress County,62.6
TX-077,Clay County,64
TX-079,Cochran County,59
TX-081,Coke County,64.4
TX-083,Coleman County,64.7
TX-085,Collin County,64.8
TX-087,Collingsworth County,61.1
TX-089,Colorado County,70
TX-091,Comal County,68.6
TX-093,Comanche County,64.9
TX-095,Concho County,64.7
TX-097,Cooke County,64.3
TX-099,Coryell County,66.7
TX-101,Cottle County,63.1
TX-103,Crane County,65.3
TX-105,Crockett County,65
TX-107,Crosby County,61.2
TX-109,Culberson County,61.9
TX-111,Dallam County,54.4
TX-113,Dallas County,66.1
TX-115,Dawson County,62.8
TX-117,Deaf Smith County,56.4
TX-119,Delta County,64.5
TX-121,Denton County,65.5
TX-123,DeWitt County,70.7
TX-125,Dickens County,62.4
TX-127,Dimmit County,71.5
TX-129,Donley County,60.2
TX-131,Duval County,72.8
TX-133,Eastland County,64.3
TX-135,Ector County,63.8
TX-137,Edwards County,65.4
TX-139,Ellis County,66.4
TX-141,El Paso County,62.8
TX-143,Erath County,64.8
TX-145,Falls County,67.3
TX-147,Fannin County,64
TX-149,Fayette County,69.4
TX-151,Fisher County,63.5
TX-153,Floyd County,59.9
TX-155,Foard County,63.4
TX-157,Fort Bend County,70.5
TX-159,Franklin County,64.9
TX-161,Freestone County,66.7
TX-163,Frio County,70.7
TX-165,Gaines County,61.8
TX-167,Galveston County,70.4
TX-169,Garza County,63.2
TX-171,Gillespie County,65.8
TX-173,Glasscock County,63.8
TX-175,Goliad County,71.5
TX-177,Gonzales County,70.2
TX-179,Gray County,58.4
TX-181,Grayson County,64.3
TX-183,Gregg County,66.1
TX-185,Grimes County,68.8
TX-187,Guadalupe County,69.7
TX-189,Hale County,59.1
TX-191,Hall County,62.4
TX-193,Hamilton County,65.6
TX-195,Hansford County,57.3
TX-197,Hardeman County,62.7
TX-199,Hardin County,68.3
TX-201,Harris County,70.1
TX-203,Harrison County,66.3
TX-205,Hartley County,55.4
TX-207,Haskell County,64.1
TX-209,Hays County,68.2
TX-211,Hemphill County,58.7
TX-213,Henderson County,66
TX-215,Hidalgo County,75.4
TX-217,Hill County,66.7
TX-219,Hockley County,60
TX-221,Hood County,65.8
TX-223,Hopkins County,64.8
TX-225,Houston County,67.3
TX-227,Howard County,64.1
TX-229,Hudspeth County,61.1
TX-231,Hunt County,64.6
TX-233,Hutchinson County,58.5
TX-235,Irion County,64.1
TX-237,Jack County,64.3
TX-239,Jackson County,70.5
TX-241,Jasper County,67.3
TX-243,Jeff Davis County,60.9
TX-245,Jefferson County,69.3
TX-247,Jim Hogg County,74
TX-249,Jim Wells County,73.2
TX-251,Johnson County,66.1
TX-253,Jones County,64.3
TX-255,Karnes County,71.1
TX-257,Kaufman County,65.8
TX-259,Kendall County,67
TX-261,Kenedy County,74
TX-263,Kent County,63.4
TX-265,Kerr County,65.3
TX-267,Kimble County,64.8
TX-269,King County,63.4
TX-271,Kinney County,68.9
TX-273,Kleberg County,73.2
TX-275,Knox County,63.9
TX-277,Lamar County,63.9
TX-279,Lamb County,58.5
TX-281,Lampasas County,66.4
TX-283,La Salle County,72.1
TX-285,Lavaca County,70.2
TX-287,Lee County,68.6
TX-289,Leon County,67.3
TX-291,Liberty County,69.1
TX-293,Limestone County,66.8
TX-295,Lipscomb County,57.9
TX-297,Live Oak County,72.5
TX-299,Llano County,67.1
TX-301,Loving County,64.6
TX-303,Lubbock County,60.6
TX-305,Lynn County,62
TX-307,McCulloch County,65.2
TX-309,McLennan County,67
TX-311,McMullen County,72.3
TX-313,Madison County,68.1
TX-315,Marion County,66
TX-317,Martin County,63.6
TX-319,Mason County,65.8
TX-321,Matagorda County,70.6
TX-323,Maverick County,70.9
TX-325,Medina County,69.2
TX-327,Menard County,64.2
TX-329,Midland County,64.1
TX-331,Milam County,67.8
TX-333,Mills County,65.4
TX-335,Mitchell County,64
TX-337,Montague County,63.9
TX-339,Montgomery County,69.3
TX-341,Moore County,57.1
TX-343,Morris County,65
TX-345,Motley County,62.4
TX-347,Nacogdoches County,66.7
TX-349,Navarro County,66.6
TX-351,Newton County,67.3
TX-353,Nolan County,63.1
TX-355,Nueces County,73.1
TX-357,Ochiltree County,57.8
TX-359,Oldham County,56.9
TX-361,Orange County,68.8
TX-363,Palo Pinto County,65.1
TX-365,Panola County,66.4
TX-367,Parker County,65.3
TX-369,Parmer County,56.8
TX-371,Pecos County,64.4
TX-373,Polk County,68.1
TX-375,Potter County,58.2
TX-377,Presidio County,64.4
TX-379,Rains County,65
TX-381,Randall County,57.7
TX-383,Reagan County,63.8
TX-385,Real County,65.5
TX-387,Red River County,63.7
TX-389,Reeves County,64.6
TX-391,Refugio County,71.8
TX-393,Roberts County,58.5
TX-395,Robertson County,67.8
TX-397,Rockwall County,65.3
TX-399,Runnels County,64.5
TX-401,Rusk County,66.3
TX-403,Sabine County,66.6
TX-405,San Augustine County,66.7
TX-407,San Jacinto County,68.8
TX-409,San Patricio County,72.7
TX-411,San Saba County,66
TX-413,Schleicher County,64.1
TX-415,Scurry County,63.3
TX-417,Shackelford County,64.5
TX-419,Shelby County,66.4
TX-421,Sherman County,56.1
TX-423,Smith County,65.6
TX-425,Somervell County,66
TX-427,Starr County,75.2
TX-429,Stephens County,64.6
TX-431,Sterling County,64
TX-433,Stonewall County,63.8
TX-435,Sutton County,64.7
TX-437,Swisher County,58.5
TX-439,Tarrant County,66.2
TX-441,Taylor County,64.1
TX-443,Terrell County,66.5
TX-445,Terry County,61.2
TX-447,Throckmorton County,64.4
TX-449,Titus County,64.8
TX-451,Tom Green County,64.7
TX-453,Travis County,68.4
TX-455,Trinity County,67.8
TX-457,Tyler County,67.4
TX-459,Upshur County,65.4
TX-461,Upton County,64.7
TX-463,Uvalde County,68.6
TX-465,Val Verde County,67.6
TX-467,Van Zandt County,65.4
TX-469,Victoria County,70.9
TX-471,Walker County,68.6
TX-473,Waller County,69.8
TX-475,Ward County,65.1
TX-477,Washington County,69.2
TX-479,Webb County,73
TX-481,Wharton County,70.5
TX-483,Wheeler County,59.5
TX-485,Wichita County,63.8
TX-487,Wilbarger County,63.3
TX-489,Willacy County,74.6
TX-491,Williamson County,67.7
TX-493,Wilson County,70.5
TX-495,Winkler County,64
TX-497,Wise County,64.6
TX-499,Wood County,64.9
TX-501,Yoakum County,60.2
TX-503,Young County,64.5
TX-505,Zapata County,74.8
TX-507,Zavala County,70.7
UT-001,Beaver County,48.9
UT-003,Box Elder County,48
UT-005,Cache County,43.7
UT-007,Carbon County,44.6
UT-009,Daggett County,41.8
UT-011,Davis County,49.1
UT-013,Duchesne County,41.7
UT-015,Emery County,50.7
UT-017,Garfield County,48.6
UT-019,Grand County,51.3
UT-021,Iron County,48.5
UT-023,Juab County,50.2
UT-025,Kane County,52.1
UT-027,Millard County,50.8
UT-029,Morgan County,43.6
UT-031,Piute County,43.6
UT-033,Rich County,40.6
UT-035,Salt Lake County,48.9
UT-037,San Juan County,52.8
UT-039,Sanpete County,44
UT-041,Sevier County,44.8
UT-043,Summit County,38.8
UT-045,Tooele County,50.8
UT-047,Uintah County,46.1
UT-049,Utah County,46.8
UT-051,Wasatch County,41
UT-053,Washington County,55.6
UT-055,Wayne County,51.3
UT-057,Weber County,45.7
VT-001,Addison County,45.4
VT-003,Bennington County,44.7
VT-005,Caledonia County,42.9
VT-007,Chittenden County,45.2
VT-009,Essex County,41.9
VT-011,Franklin County,44.6
VT-013,Grand Isle County,46.1
VT-015,Lamoille County,42.8
VT-017,Orange County,43.8
VT-019,Orleans County,42.6
VT-021,Rutland County,44.6
VT-023,Washington County,43.3
VT-025,Windham County,45.5
VT-027,Windsor County,44.5
VA-001,Accomack County,59.3
VA-003,Albemarle County,57.4
VA-005,Alleghany County,54.8
VA-007,Amelia County,59.6
VA-009,Amherst County,56.7
VA-011,Appomattox County,57.7
VA-013,Arlington County,57.8
VA-015,Augusta County,54.6
VA-017,Bath County,53.7
VA-019,Bedford County,57.7
VA-021,Bland County,53.5
VA-023,Botetourt County,57
VA-025,Brunswick County,59.9
VA-027,Buchanan County,55.6
VA-029,Buckingham County,58.2
VA-031,Campbell County,57.5
VA-033,Caroline County,58.5
VA-035,Carroll County,54.6
VA-036,Charles City County,61
VA-037,Charlotte County,58.4
VA-041,Chesterfield County,60.1
VA-043,Clarke County,55.3
VA-045,Craig County,54.9
VA-047,Culpeper County,56.9
VA-049,Cumberland County,58.9
VA-051,Dickenson County,55.7
